author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/sale/flat/294828239/;Москва;sale;flat;4;9;1;30.0;9990000;Лефортово;Шепелюгинская ;7/14;Авиамоторная;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/297469292/;Москва;sale;flat;14;22;1;38.4;9950000;Москворечье-Сабурово;Каширское шоссе;59К1;Москворечье;
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/303882652/;Москва;sale;flat;21;22;1;38.0;9950000;Южное Бутово;Остафьевская ;8к1;Бунинская аллея;
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/303911597/;Москва;sale;flat;16;35;1;31.0;9950000;Ярославский;проспект Мира;222;Ростокино;МИРАПОЛИС
Business Leader;real_estate_agent;https://www.cian.ru/sale/flat/302963145/;Москва;sale;flat;4;4;2;71.6;10000000;; Парковая;11к3;Крёкшино;
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/sale/flat/304689941/;Москва;sale;flat;11;14;2;40.3;10100000;Южное Тушино;Походный проезд;11к1;Трикотажная;
RED;real_estate_agent;https://www.cian.ru/sale/flat/301696967/;Москва;sale;flat;9;9;2;45.1;10100000;Выхино-Жулебино;Ферганская ;24;Юго-Восточная;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/304875971/;Москва;sale;flat;17;17;1;38.1;10200000;; Бориса Пастернака;35;Рассказовка;
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/sale/flat/300020395/;Москва;sale;flat;8;12;2;38.1;10200000;Новогиреево;Фрязевская ;11К1;Новогиреево;
ФЛИП;real_estate_agent;https://www.cian.ru/sale/flat/304751736/;Москва;sale;flat;6;12;1;35.6;10200000;Головинский;Авангардная ;12;Водный стадион;
Парадайс;real_estate_agent;https://www.cian.ru/sale/flat/302921189/;Москва;sale;flat;14;22;1;35.0;10200000;Некрасовка; Маресьева;6к1;Некрасовка;Квартал Некрасовка
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/301731181/;Москва;sale;flat;5;14;2;41.8;10200000;Молжаниновский;Ленинградское шоссе;228к7;Новоподрезково;1-й Ленинградский
МИЛАНА;real_estate_agent;https://www.cian.ru/sale/flat/298233089/;Москва;sale;flat;2;14;1;38.6;10200000;Марьино;Новочеркасский бульвар;49;Марьино;
ID 313003;homeowner;https://www.cian.ru/sale/flat/286494097/;Москва;sale;flat;1;9;1;32.5;10200000;Алексеевский;Маломосковская ;27;ВДНХ;
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/297843658/;Москва;sale;flat;14;14;1;37.3;10156790;; 3-я Нововатутинская;;Кедровая;Новые Ватутинки, мкр. Центральный
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/304369978/;Москва;sale;flat;11;17;1;37.9;10300000;; Бориса Пастернака;47;Мичуринец;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/303871652/;Москва;sale;flat;5;13;1;34.1;10300000;; 1-я Ватутинская;12к2;Коммунарка;Russian Design District
Место;real_estate_agent;https://www.cian.ru/sale/flat/301530369/;Москва;sale;flat;12;12;2;44.6;10300000;Северное Измайлово;Щелковское шоссе;96;Щёлковская;
Екатерина Боброва;realtor;https://www.cian.ru/sale/flat/301837625/;Москва;sale;flat;7;12;1;35.0;10300000;Лучшая просторная 1 к.кв. в е!1-комн. квартира;35 м²;;;
Лидия Ортнер;realtor;https://www.cian.ru/sale/flat/295022763/;Москва;sale;flat;7;15;1;43.7;10300000;; Кварцевая;2к3;Прокшино;
ID 33195269;realtor;https://www.cian.ru/sale/flat/304502066/;Москва;sale;flat;3;16;1;34.9;10300000;Нижегородский;Смирновская ;4Б;Калитники;
Брусника Обмен;real_estate_agent;https://www.cian.ru/sale/flat/304119291/;Москва;sale;flat;11;16;1;41.1;10350000;; Липовый Парк;4к3;Коммунарка;
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/sale/flat/302534367/;Москва;sale;flat;6;17;1;38.7;10400000;Москворечье-Сабурово;Кантемировская ;14К2;Кантемировская;
Самолет плюс;real_estate_agent;https://www.cian.ru/sale/flat/299453559/;Москва;sale;flat;7;9;1;33.2;10350000;Кунцево;Ельнинская ;3;Молодёжная;
ГОРОДА;real_estate_agent;https://www.cian.ru/sale/flat/303485015/;Москва;sale;flat;5;9;1;31.9;10449990;Нагорный;Болотниковская ;9;Варшавская;
Vysotsky Estate;real_estate_agent;https://www.cian.ru/sale/flat/304635055/;Москва;sale;flat;6;12;1;40.2;10400000;; Липовый Парк;11;Коммунарка;Москва А101
ID 97305734;homeowner;https://www.cian.ru/sale/flat/304754402/;Москва;sale;flat;8;9;1;31.0;10400000;Нагатинский затон;Судостроительная ;14/16;Коломенская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/304731768/;Москва;sale;flat;1;9;2;44.4;10500000;Бибирево; Лескова;10Б;Алтуфьево;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/304552357/;Москва;sale;flat;8;9;2;42.9;10500000;Ховрино;Онежская ;57/34;Грачёвская;
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/sale/flat/301489628/;Москва;sale;flat;5;9;1;31.9;10500000;Нагорный;Болотниковская ;9;Варшавская;
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/304873122/;Москва;sale;flat;6;16;2;52.0;10500000;Марьино;Братиславская ;27К2;Братиславская;
Место;real_estate_agent;https://www.cian.ru/sale/flat/297277058/;Москва;sale;flat;13;23;1;40.2;10450000;Южнопортовый;м. Волгоградский проспект;;Волгоградский проспект;Хайвэй ЖК
АРТ;real_estate_agent;https://www.cian.ru/sale/flat/301648842/;Москва;sale;flat;1;5;2;54.9;10500000;Измайлово;5-я Парковая ;52;Щёлковская;
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/289770726/;Москва;sale;flat;12;16;1;34.4;10500000;Кунцево;Кунцевская ;13/6;Рабочий посёлок;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/302617711/;Москва;sale;flat;8;12;1;35.0;10500000;Северное Медведково;Заревый проезд;7;Медведково;
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/302836719/;Москва;sale;flat;16;31;1;35.8;10500000;Ярославский;проспект Мира;222;Ростокино;МИРАПОЛИС
Владис;real_estate_agent;https://www.cian.ru/sale/flat/303997501/;Москва;sale;flat;9;19;1;45.77;10500000;;проезд Чечерский;122к3;Бунинская аллея;
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/302854968/;Москва;sale;flat;5;9;2;44.0;10500000;Восточное Дегунино;Дубнинская ;24К5;Бескудниково;
Новые Ватутинки;real_estate_agent;https://www.cian.ru/sale/flat/297590857/;Москва;sale;flat;2;3;1;42.6;10500000;; Гимнастическая;3;Коммунарка;
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/303921740/;Москва;sale;flat;9;35;1;35.7;10450000;Ярославский;проспект Мира;222;Ростокино;МИРАПОЛИС
Mikhail Uger;realtor;https://www.cian.ru/sale/flat/304113525/;Москва;sale;flat;17;25;1;36.8;10500000;Чертаново Северное;Северное Чертаново мкр;7кБ;Чертановская;
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/291725760/;Москва;sale;flat;7;28;1;34.5;10453500;Отрадное;Отрадная ;4А;Отрадное;Малевич
Центр Содействия Союз;real_estate_agent;https://www.cian.ru/sale/flat/302554415/;Москва;sale;flat;7;12;1;35.4;10620000;Южное Тушино;Окружная ;15С1;Трикотажная;
ФЛИП;real_estate_agent;https://www.cian.ru/sale/flat/304897441/;Москва;sale;flat;8;14;2;39.0;10700000;Хорошево-Мневники; Генерала Глаголева;11К2;Народное Ополчение;
ID 89000637;unknown;https://www.cian.ru/sale/flat/298264923/;Москва;sale;flat;1;4;2;52.4;10700000;Троицк; Бориса Житкова;5;;
ID 12894163;unknown;https://www.cian.ru/sale/flat/304380172/;Москва;sale;flat;1;4;2;52.4;10700000;; Бориса Житкова;5;Крёкшино;
Кристина Лебедева;realtor;https://www.cian.ru/sale/flat/302960524/;Москва;sale;flat;2;4;2;45.64;10738635;Соколиная гора;Щербаковская ;53К17;Измайлово;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/300211637/;Москва;sale;flat;5;24;1;34.6;10800000;Солнцево;Производственная ;17АС4;Боровское шоссе;Лучи
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/295795176/;Москва;sale;flat;4;24;1;34.6;10800000;Солнцево;;к15;Солнцево;Лучи ЖК
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/304868569/;Москва;sale;flat;5;5;2;44.0;10800000;Перово;Новогиреевская ;16К3;Перово;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/297474140/;Москва;sale;flat;1;4;2;51.0;10800000;; 4-я Лесные поляны;1;Коммунарка;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/303853768/;Москва;sale;flat;7;15;1;37.3;10890000;; Василия Ощепкова;2;Коммунарка;Москвичка
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/300726879/;Москва;sale;flat;1;5;1;14.0;10770000;Басманный; Покровка;31С1г;Курская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/303462277/;Москва;sale;flat;18;18;2;44.3;10950000;; Александры Монаховой;92к3;Бунинская аллея;
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/302554454/;Москва;sale;flat;3;32;1;32.0;10900000;Нижегородский;Газгольдерная ;14;Стахановская;Profit
METRAGE;real_estate_agent;https://www.cian.ru/sale/flat/298111522/;Москва;sale;flat;4;9;1;32.4;10990000;Лефортово;Сторожевая ;18;Лефортово;
Агентство Алисы Спиридоновой;real_estate_agent;https://www.cian.ru/sale/flat/304067703/;Москва;sale;flat;13;16;2;50.0;10950000;; 3-я Нововатутинская;4;Ольховая;Новые Ватутинки, мкр. Центральный
ID 118442251;homeowner;https://www.cian.ru/sale/flat/304000457/;Москва;sale;flat;7;9;2;45.1;10990000;Орехово-Борисово Северное;Домодедовская ;1К1;Домодедовская;
Елена Юрьевна  Баданина;realtor;https://www.cian.ru/sale/flat/300443381/;Москва;sale;flat;4;9;1;31.6;10990000;Тимирязевский;Дмитровское шоссе;21К2;Тимирязевская;
ГОРОДА;real_estate_agent;https://www.cian.ru/sale/flat/304398934/;Москва;sale;flat;1;16;1;35.6;11000000;Царицыно;Бакинская ;21;Царицыно;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300920332/;Москва;sale;flat;1;12;1;38.9;11000000;Бабушкинский;Енисейская ;26;Бабушкинская;
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/302837769/;Москва;sale;flat;15;36;1;36.0;11000000;Ярославский;проспект Мира;222;Ростокино;МИРАПОЛИС
One Life;real_estate_agent;https://www.cian.ru/sale/flat/300966814/;Москва;sale;flat;5;18;2;48.2;11100000;Останкинский;Березовая аллея;19к3;Ботанический сад;Апарт-комплекс Легендарный квартал
Новое Летово;developer;https://www.cian.ru/sale/flat/296320762/;Москва;sale;flat;2;7;1;39.0;11150100;;;к1;Филатов Луг;Новое Летово ЖК
Владис;real_estate_agent;https://www.cian.ru/sale/flat/304136585/;Москва;sale;flat;4;14;1;34.9;11200000;Очаково-Матвеевское;Озерная ;31К1;Озёрная;
ГОРОДА;real_estate_agent;https://www.cian.ru/sale/flat/303484799/;Москва;sale;flat;14;14;1;36.0;11200000;Богородское;Игральная ;3;Бульвар Рокоссовского;
Парадайс;real_estate_agent;https://www.cian.ru/sale/flat/303275375/;Москва;sale;flat;7;13;2;54.0;11200000;;шоссе Рязановское;31к1;Силикатная;
ID 514843;unknown;https://www.cian.ru/sale/flat/304647484/;Москва;sale;flat;9;9;1;33.1;11200000;Северное Измайлово;9-я Парковая ;47К1;Щёлковская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/303947499/;Москва;sale;flat;2;12;2;46.0;11300000;Отрадное;Алтуфьевское шоссе;40;Дегунино;
